episode,reward,length,epsilon
637,-255.72767373383843,102,0.03635905772707609
638,-76.69850373172542,126,0.03634087819821255
639,-72.74953466929173,178,0.03632270775911345
640,-82.17659478125455,105,0.036304546405233895
641,-379.94061676191825,118,0.03628639413203128
642,-371.26343578741375,120,0.03626825093496527
643,-175.00986084967082,143,0.03625011680949779
644,-191.62645526816965,219,0.03623199175109304
645,-179.90043636116445,123,0.03621387575521749
646,-136.9769651636969,294,0.036195768817339886
647,-255.53370792141132,116,0.03617767093293122
648,-92.55229455671125,94,0.036159582097464754
649,-100.38924958252812,133,0.03614150230641602
650,-273.8801961824634,118,0.03612343155526282
651,-344.2342959144203,118,0.03610536983948519
652,-239.17075147785758,200,0.036087317154565444
653,-39.631486119382686,123,0.036069273495988166
654,-83.16990113068337,151,0.03605123885924017
655,-2.8362798668255493,204,0.036033213239810555
656,-77.57059743978247,141,0.03601519663319065
657,-259.41830898364515,141,0.03599718903487406
658,-282.78794782818125,135,0.03597919044035663
659,-229.3676521549657,110,0.03596120084513645
660,-181.82351892869517,213,0.035943220244713886
661,-235.48463193952182,150,0.03592524863459153
662,-349.5009139431197,124,0.035907286010274236
663,-342.97416216765765,187,0.0358893323672691
664,-127.53363334522997,209,0.035871387701085465
665,-172.98275936105767,101,0.03585345200723492
666,-149.19476871224003,186,0.03583552528123131
667,-57.7507467751138,216,0.03581760751859069
668,-108.23740135891364,104,0.0357996987148314
669,-267.0080313055553,122,0.03578179886547399
670,-150.66952909659,135,0.03576390796604125
671,-185.63598408128263,197,0.03574602601205823
672,-268.6759998400155,143,0.0357281529990522
673,-356.47135312871643,163,0.03571028892255268
674,-201.29406030722384,130,0.035692433778091406
675,-210.33658481657642,108,0.03567458756120236
676,-73.18583950104536,129,0.035656750267421766
677,-66.91292149677287,138,0.03563892189228806
678,-355.90376853419093,204,0.035621102431341915
679,-630.8925391458545,120,0.035603291880126245
680,-287.74173885104443,105,0.03558549023418618
681,-405.1686685135827,110,0.03556769748906909
682,-152.428562672926,213,0.03554991364032456
683,-208.17148372788478,108,0.0355321386835044
684,-183.7153038461773,163,0.03551437261416265
685,-215.3003547075317,193,0.035496615427855566
686,-75.31341058884034,121,0.03547886712014164
687,-74.06593339533381,119,0.03546112768658157
688,-90.45685104945105,161,0.03544339712273828
689,-180.23869618443734,111,0.03542567542417691
690,-275.3510948986773,118,0.03540796258646483
691,-15.083335478442237,161,0.0353902586051716
692,-231.39267566621015,127,0.03537256347586902
693,-125.96906942021495,131,0.035354877194131086
694,-135.35886908646984,119,0.035337199755534024
695,-304.74992708230803,99,0.03531953115565626
696,-79.28929857853943,148,0.03530187139007843
697,-144.03053593721887,106,0.0352842204543834
698,-85.83350997171857,135,0.03526657834415621
699,-122.88920790326253,182,0.03524894505498413
700,-190.8317563503992,197,0.03523132058245664
701,-141.9524872613204,151,0.03521370492216542
702,-198.3206480722675,118,0.035196098069704335
703,-50.23925032021364,171,0.03517850002066948
704,-127.76746740143754,119,0.03516091077065915
705,-49.76935510522652,155,0.03514333031527382
706,-520.2761089517383,113,0.03512575865011618
707,-192.6059626749121,130,0.03510819577079113
708,-175.83133450787457,107,0.03509064167290574
709,-307.0994531099136,117,0.03507309635206929
710,-241.348152563949,213,0.03505555980389326
711,-95.16498510310406,202,0.03503803202399131
712,-280.0575818103732,117,0.03502051300797932
713,-186.7125988784222,245,0.03500300275147533
714,-71.82626314786307,127,0.034985501250099596
715,-92.60065278088818,149,0.03496800849947455
716,-106.94310879247193,129,0.03495052449522481
717,-185.74874679180192,248,0.0349330492329772
718,-177.83457875030558,138,0.03491558270836071
719,-270.58201638350533,99,0.034898124917006536
720,-216.5298098790677,154,0.034880675854548036
721,-296.2500126304234,139,0.034863235516620766
722,-119.68480914109507,107,0.03484580389886246
723,-154.66473737310534,185,0.03482838099691303
724,-69.46951736241735,66,0.03481096680641457
725,-93.29550352020352,119,0.03479356132301137
726,-482.79489635207483,95,0.034776164542349865
727,-73.18768924190051,172,0.03475877646007869
728,-115.40468915059134,148,0.03474139707184865
729,-238.8006901329685,161,0.03472402637331273
730,-219.76265445121678,115,0.03470666436012608
731,-84.92528068778486,174,0.03468931102794602
732,-77.21943625001856,70,0.03467196637243205
733,-179.2129405413501,136,0.034654630389245836
734,-261.09842477264783,111,0.03463730307405122
735,-129.9831468251192,150,0.0346199844225142
736,-236.3881385352858,126,0.03460267443030294
737,-263.76755759992386,151,0.03458537309308779
738,-73.08502042850205,120,0.034568080406541246
739,-373.0972384189564,179,0.034550796366337976
740,-77.99063118930455,85,0.03453352096815481
741,-206.9308743497897,120,0.03451625420767074
742,-65.81603728207726,128,0.034498996080566904
743,-131.9793735470157,155,0.034481746582526625
744,-222.42917356744854,122,0.034464505709235364
745,-138.7714167287435,126,0.034447273456380746
746,-108.67699825371531,117,0.03443004981965256
747,-112.95635109505777,151,0.03441283479474273
748,-169.33234855485762,183,0.03439562837734536
749,-90.77097709159334,147,0.03437843056315669
750,-98.85029512835351,179,0.03436124134787511
751,-149.62373231063538,139,0.03434406072720118
752,-74.03384058553901,185,0.03432688869683758
753,-203.2492955903594,166,0.03430972525248916
754,-270.1341787069239,104,0.03429257038986292
755,-109.53264228957093,142,0.03427542410466799
756,-452.06046689090397,111,0.034258286392615654
757,-154.0722244064373,116,0.03424115724941935
758,-199.19170361521515,119,0.03422403667079464
759,-250.553328491196,191,0.034206924652459246
760,-367.3554168808765,148,0.034189821190133016
761,-126.82662501751402,125,0.03417272627953795
762,-149.32935193798494,123,0.03415563991639818
763,-234.07628712720035,171,0.034138562096439985
764,-103.68710546185686,218,0.034121492815391764
765,-125.32348281760122,113,0.03410443206898407
766,-306.556093562643,174,0.03408737985294958
767,-175.64338781627293,179,0.03407033616302311
768,-114.67645072916875,160,0.034053300994941596
769,-327.31466192853816,115,0.034036274344444124
770,-433.7532437153283,105,0.034019256207271906
771,-116.3372363720281,120,0.03400224657916827
772,-246.7494866785055,98,0.033985245455878686
773,-248.47156591607114,143,0.03396825283315075
774,-117.45729676545669,159,0.03395126870673417
775,-69.90655309386237,164,0.03393429307238081
776,-106.20467751048218,129,0.03391732592584462
777,-235.23312712686675,89,0.0339003672628817
778,-287.31457269925534,102,0.033883417079250265
779,-287.07321667882,110,0.03386647537071064
780,-111.43887559692679,121,0.03384954213302529
781,-401.90137338039926,211,0.03383261736195878
782,-132.9673938976061,250,0.0338157010532778
783,-451.34541658711163,213,0.033798793202751164
784,-398.59550070072714,259,0.03378189380614979
785,-137.70923913690848,149,0.03376500285924672
786,-163.80630393283639,198,0.033748120357817095
787,-337.3392502195412,179,0.03373124629763819
788,-542.3043319718678,93,0.033714380674489376
789,-459.39062317050866,94,0.033697523484152135
790,-207.89676873703957,162,0.03368067472241006
791,26.249621315221717,132,0.03366383438504886
792,-388.61260858995405,105,0.03364700246785633
793,-247.44037650463292,147,0.033630178966622404
794,-210.07514589598847,107,0.0336133638771391
795,-434.8128133975427,118,0.03359655719520053
796,-249.75355839557375,204,0.03357975891660293
797,-110.41403479503307,102,0.033562969037144626
798,-183.96894983601192,241,0.033546187552626054
799,-192.31321954582904,118,0.03352941445884974
800,-383.8938357496373,105,0.03351264975162032
801,-272.1076763475619,126,0.033495893426744514
802,-126.38982044575403,127,0.03347914548003114
803,-198.97850409064034,102,0.033462405907291125
804,-201.49027862306752,218,0.03344567470433748
805,-105.53755024528144,133,0.033428951866985315
806,-144.77029188057844,101,0.03341223739105183
807,-523.4535376669412,151,0.0333955312723563
808,-77.94823826384014,167,0.03337883350672013
809,-186.93297654433957,256,0.033362144089966767
810,-301.0388351114631,99,0.03334546301792179
811,-350.11768375265297,104,0.03332879028641283
812,-311.16996240735,115,0.033312125891269626
813,-433.3983881094316,107,0.033295469828323994
814,-53.02932288528635,106,0.033278822093409835
815,-417.6710602034209,91,0.03326218268236313
816,-82.50282418438572,138,0.03324555159102195
817,-13.11902572568522,234,0.03322892881522644
818,-57.12431120736274,160,0.033212314350818825
819,-220.09183221145963,162,0.03319570819364342
820,-57.66792509384758,120,0.0331791103395466
821,-170.97639859889125,111,0.03316252078437683
822,22.88508333879608,133,0.03314593952398464
823,-126.11885447367654,91,0.03312936655422265
824,-258.32472306988143,111,0.033112801870945535
825,-171.54532184871533,140,0.03309624547001006
826,-155.68487496633026,118,0.03307969734727506
827,-371.4387507944025,173,0.03306315749860143
828,-188.3922277029196,160,0.03304662591985213
829,-97.16883219723836,172,0.0330301026068922
830,-71.03478138163388,143,0.03301358755558876
831,-355.8403416804492,163,0.03299708076181097
832,-445.13530812011146,129,0.03298058222143006
833,-183.00607059443058,204,0.03296409193031935
834,-124.30440644998905,109,0.03294760988435419
835,-285.2693947456145,104,0.03293113607941201
836,-504.73812457377556,111,0.032914670511372306
837,-124.46545616472764,120,0.032898213176116624
838,-200.89268464275676,211,0.032881764069528564
839,-109.28896585036033,114,0.0328653231874938
840,-94.92659351953591,84,0.03284889052590006
841,-118.94528198066467,129,0.03283246608063711
842,-252.18246976131485,254,0.0328160498475968
843,-303.39539885738657,112,0.032799641822673004
844,-193.03555810979253,238,0.03278324200176167
845,-392.30877594316723,182,0.03276685038076079
846,-131.62643727563375,106,0.03275046695557041
847,-225.2055027273444,119,0.03273409172209263
848,-263.5867162491495,109,0.03271772467623158
849,-254.68007279996027,103,0.03270136581389347
850,-463.3668314097054,103,0.032685015130986525
851,-335.7910717276817,111,0.03266867262342103
852,-213.05232327901533,115,0.032652338287109325
853,-87.92933598988867,183,0.032636012117965775
854,-163.6662643632369,158,0.032619694111906794
855,-415.0415238760041,136,0.03260338426485084
856,-72.47820107568585,215,0.03258708257271842
857,-177.22681436721442,124,0.03257078903143206
858,-497.90329373051634,255,0.032554503636916345
859,-94.58184610593005,247,0.03253822638509789
860,-89.30952203462397,134,0.03252195727190534
861,-201.0106560295502,118,0.03250569629326939
862,-315.81879210070895,127,0.03248944344512276
863,-157.32848791190725,193,0.032473198723400196
864,-340.8028285644896,90,0.0324569621240385
865,-165.76953443430614,149,0.032440733642976484
866,-317.23790544129486,167,0.032424513276155
867,-313.8679832931143,140,0.03240830101951692
868,-280.0214082607596,140,0.03239209686900717
869,-111.40433285260296,145,0.032375900820572664
870,-86.23948391418257,160,0.03235971287016238
871,17.834200535016635,193,0.0323435330137273
872,-203.21602842552977,111,0.03232736124722044
873,-106.50648586922566,203,0.03231119756659683
874,-265.68371853902715,114,0.032295041967813534
875,-375.0074685571293,107,0.03227889444682963
876,-233.42737191409282,120,0.032262754999606215
877,-222.75356113738326,195,0.03224662362210642
878,-114.76958448413708,119,0.03223050031029537
879,-299.5170907353122,187,0.032214385060140224
880,-66.57950507937736,93,0.032198277867610155
881,-396.4915135532666,107,0.032182178728676354
882,-531.6959704333685,120,0.032166087639312016
883,-101.07554444083686,149,0.03215000459549236
884,-294.335043216728,99,0.03213392959319462
885,-429.15096091679675,102,0.03211786262839802
886,-356.2325638604249,130,0.03210180369708382
887,-261.36761958560555,195,0.03208575279523528
888,-297.9120036933993,157,0.03206970991883767
889,-314.28244727644733,137,0.032053675063878254
890,-384.1617503179105,109,0.03203764822634632
891,-21.1914433325297,195,0.032021629402233145
892,-220.6963558069347,255,0.03200561858753203
893,-334.89790556876596,102,0.031989615778238265
894,-75.55863756722911,139,0.03197362097034915
895,-251.15075953500053,160,0.031957634159863975
896,63.8076863543446,1000,0.031941655342784044
897,-200.42731083062284,110,0.03192568451511266
898,-127.48284568575755,97,0.0319097216728551
899,-141.78588519711423,133,0.03189376681201867
900,-54.31084250962951,144,0.03187781992861266
901,-164.83856670268386,147,0.031861881018648355
902,-24.575650432039808,132,0.031845950078139035
903,-345.7289004258387,84,0.03183002710309997
904,-250.28207651289307,137,0.03181411208954842
905,-324.49878149750236,127,0.03179820503350365
906,-460.5275362900611,123,0.031782305930986895
907,-142.7802279815097,182,0.031766414778021404
908,3.3871442017648974,176,0.031750531570632394
909,-6.825066108573722,139,0.03173465630484708
910,-106.81982823308573,196,0.031718788976694653
911,-360.4477435128749,215,0.03170292958220631
912,-398.76396531381914,100,0.03168707811741521
913,-378.77587919233486,97,0.0316712345783565
914,-159.55919979929888,154,0.031655398961067324
915,-339.21180479316104,210,0.03163957126158679
916,-322.97732889856286,178,0.031623751475956
917,-170.97268224106284,143,0.03160793960021802
918,-120.40388749866587,112,0.03159213563041791
919,-287.77873047213393,177,0.0315763395626027
920,-112.15975848133222,104,0.0315605513928214
921,-239.6696961595079,138,0.03154477111712499
922,-340.5546856560748,111,0.03152899873156643
923,-167.2991513655545,154,0.03151323423220065
924,-301.9416501555039,104,0.03149747761508455
925,-81.12116965994518,152,0.03148172887627701
926,-134.3858599771306,124,0.03146598801183887
927,-250.96505508593398,149,0.031450255017832954
928,-442.82657032345514,241,0.03143452989032404
929,-360.7405258173774,99,0.03141881262537888
930,-81.2419975041458,129,0.03140310321906619
931,-238.44622986929602,110,0.03138740166745666
932,-251.5918292701573,128,0.03137170796662293
933,-81.42453957514424,194,0.031356022112639624
934,-88.67455373707196,174,0.0313403441015833
935,-363.5845579919214,90,0.03132467392953251
936,-339.03336941581387,154,0.03130901159256775
937,-100.51763093846884,130,0.031293357086771466
938,-89.77393447691654,134,0.031277710408228084
939,-103.13075515609586,133,0.03126207155302397
940,-95.8213925854903,126,0.03124644051724746
941,-184.26055555856038,198,0.031230817296988837
942,-93.62868890821522,144,0.031215201888340344
943,-80.61873391779666,131,0.031199594287396177
944,-436.10441775166294,158,0.03118399449025248
945,-90.7895560018617,148,0.031168402493007355
946,-56.113462220600184,147,0.031152818291760854
947,-63.8965532906173,150,0.031137241882614974
948,-106.474811012371,193,0.031121673261673668
949,-285.175164190449,163,0.031106112425042833
950,-150.5765605386742,204,0.031090559368830314
951,-105.40389447092997,184,0.0310750140891459
952,-166.9987003223518,141,0.031059476582101328
953,-163.26162780735737,184,0.031043946843810278
954,-339.19767926281304,98,0.031028424870388375
955,-228.96132114687816,149,0.031012910657953183
956,-91.17479595174812,140,0.03099740420262421
957,-351.50208957396654,100,0.030981905500522898
958,-393.562277211588,102,0.030966414547772637
959,-306.04631469298187,116,0.03095093134049875
960,-81.34297852900096,143,0.030935455874828505
961,-368.0311177506782,108,0.030919988146891092
962,-160.3368565677107,150,0.030904528152817648
963,-98.49328634432665,137,0.030889075888741242
964,-137.8477365236657,112,0.030873631350796873
965,-82.16654549482286,149,0.030858194535121477
966,-170.9621058228962,197,0.030842765437853917
967,-174.13716539058237,173,0.030827344055134993
968,-425.2878546475791,97,0.03081193038310743
969,-339.85158910370404,101,0.030796524417915878
970,-348.28340957001,102,0.030781126155706922
971,-213.32094200326236,124,0.03076573559262907
972,-383.9941539654975,96,0.030750352724832758
973,-123.97974304558646,168,0.030734977548470342
974,-423.9533802824573,96,0.030719610059696107
975,-185.82204481379387,158,0.03070425025466626
976,-399.61975357888656,97,0.030688898129538927
977,-174.67582013950943,95,0.03067355368047416
978,-316.5903364117901,143,0.030658216903633923
979,-400.47073270388154,98,0.030642887795182108
980,-82.57964352336103,112,0.030627566351284517
981,-92.2626985806411,120,0.030612252568108875
982,-313.3945227802433,211,0.030596946441824823
983,-385.97642621256006,166,0.030581647968603912
984,-55.37579928788985,188,0.030566357144619614
985,-160.9492104317833,140,0.030551073966047306
986,-401.84647544933813,94,0.030535798429064284
987,-44.71315307011979,132,0.03052053052984975
988,-142.80457452382657,156,0.030505270264584827
989,-318.3788950692895,92,0.030490017629452536
990,-481.21530042044657,100,0.030474772620637813
991,6.195208243951527,118,0.030459535234327494
992,-95.29837461316136,212,0.03044430546671033
993,-195.235554674771,143,0.03042908331397698
994,-115.32059762121024,190,0.030413868772319993
995,-240.69812637035182,106,0.030398661837933834
996,-388.51441588986575,243,0.030383462507014868
997,8.155712045722424,112,0.03036827077576136
998,-211.6947267874989,167,0.03035308664037348
999,-141.061241824746,129,0.030337910097053295
1000,-108.32057535135762,167,0.03032274114200477
1001,-78.49631974277028,125,0.03030757977143377
1002,-200.56674300771945,171,0.030292425981548052
1003,-456.63601648807213,104,0.03027727976855728
1004,-136.71602409808403,162,0.030262141128673006
1005,-310.35964838427003,100,0.030247010058108672
1006,-21.99245945303555,132,0.03023188655307962
1007,-407.766136223846,96,0.03021677060980308
1008,-84.33419476949595,301,0.03020166222449818
1009,-86.78534102727232,130,0.030186561393385932
1010,-64.66213518800086,154,0.03017146811268924
1011,-130.83816718981274,113,0.0301563823786329
1012,-322.3358081331688,162,0.030141304187443582
1013,-241.80859032174178,148,0.03012623353534986
1014,-339.1580423273108,218,0.030111170418582186
1015,-245.2358820888331,125,0.030096114833372895
1016,-110.60374799568642,133,0.03008106677595621
1017,-81.55815228411677,143,0.030066026242568232
1018,-160.13079070902637,153,0.03005099322944695
1019,-23.159399338927685,139,0.030035967732832226
1020,-144.312666848484,151,0.03002094974896581
1021,-105.89587129817949,203,0.03000593927409133
1022,-82.80838900200557,123,0.029990936304454284
1023,-342.52829980947934,188,0.02997594083630206
1024,-137.57120723814896,116,0.02996095286588391
1025,-144.4023893340751,133,0.02994597238945097
1026,-88.41843220413298,97,0.029930999403256244
1027,-120.93763591945577,110,0.029916033903554618
1028,-148.5930616596856,144,0.029901075886602842
1029,-368.88864811623006,109,0.02988612534865954
1030,-349.3806208526221,141,0.029871182285985214
1031,-251.92625305439677,211,0.029856246694842225
1032,-56.44458015793319,137,0.029841318571494805
1033,-15.735198921333037,162,0.02982639791220906
1034,-181.75644586679158,141,0.029811484713252956
1035,-145.214072147847,137,0.029796578970896333
1036,-415.1190234044989,87,0.029781680681410887
1037,-265.70754517057975,122,0.029766789841070184
1038,-240.18203928959238,137,0.02975190644614965
1039,-224.982387061285,189,0.029737030492926576
1040,-203.90712879644116,124,0.029722161977680114
1041,-201.32297989199927,141,0.029707300896691276
1042,-61.60074989754884,150,0.029692447246242933
1043,-136.63312879577154,232,0.029677601022619814
1044,-579.0000078552778,98,0.029662762222108504
1045,-238.88548183447128,162,0.02964793084099745
1046,-113.07004944552112,235,0.029633106875576954
1047,-17.949586086313303,161,0.029618290322139168
1048,-348.76651627651233,104,0.0296034811769781
1049,-59.88692327960611,128,0.02958867943638961
1050,-128.05439064180422,128,0.02957388509667142
1051,-73.39546409880431,152,0.029559098154123085
1052,-482.6232952640675,122,0.029544318605046024
1053,-254.2927383583188,102,0.0295295464457435
1054,-230.6106110827391,119,0.02951478167252063
1055,-496.22412499105053,103,0.02950002428168437
1056,-64.33911062971603,156,0.02948527426954353
1057,-202.2895173159231,169,0.02947053163240876
1058,-72.34730034646151,172,0.029455796366592554
1059,-115.34101780224422,130,0.02944106846840926
1060,-68.63456411550382,114,0.02942634793417506
1061,-167.81738167431965,153,0.029411634760207972
1062,-137.75511338043935,149,0.02939692894282787
1063,-497.0247075123473,88,0.029382230478356457
1064,-105.267948971237,122,0.02936753936311728
1065,-336.8800427820237,93,0.029352855593435725
1066,-446.48224864945144,99,0.02933817916563901
1067,-351.4225706134765,202,0.02932351007605619
1068,-322.3964521148919,100,0.029308848321018162
1069,-65.73362884060512,172,0.029294193896857654
1070,64.20675403614543,1000,0.029279546799909226
1071,-131.179470786752,123,0.029264907026509274
1072,-223.5413993379507,113,0.029250274572996022
1073,-220.9535810359072,167,0.029235649435709526
1074,7.630945370074571,218,0.029221031610991672
1075,-136.92883813367033,115,0.029206421095186178
1076,-314.86125055857735,99,0.029191817884638586
1077,-138.25295239084323,194,0.02917722197569627
1078,-108.97600384702807,134,0.029162633364708423
1079,-94.89892796121036,129,0.02914805204802607
1080,-79.84709534455311,80,0.029133478022002057
1081,-87.42260392155751,116,0.02911891128299106
1082,-316.2919882652325,173,0.029104351827349564
1083,-230.61170165574447,163,0.02908979965143589
1084,-55.130394457443415,158,0.029075254751610175
1085,-221.44085822121946,180,0.029060717124234373
1086,-109.44598788056692,258,0.029046186765672256
1087,-379.7241226318759,165,0.02903166367228942
1088,-458.4086620680486,93,0.029017147840453276
1089,-168.40431149238867,120,0.029002639266533053
1090,-172.5529743307616,186,0.02898813794689979
1091,-146.42676942113636,107,0.02897364387792634
1092,-77.22073295399466,121,0.028959157055987377
1093,-136.67757936086332,126,0.028944677477459387
1094,13.1817353833342,167,0.028930205138720657
1095,-551.303294178618,102,0.0289157400361513
1096,-37.11843524703795,144,0.028901282166133226
1097,-48.600442807425736,191,0.02888683152505016
1098,-208.78075471840793,161,0.028872388109287637
1099,-510.37667964993517,89,0.028857951915232993
1100,-56.20083096316692,75,0.02884352293927538
1101,-101.22795058592276,150,0.028829101177805745
1102,-225.03510586233702,246,0.028814686627216844
1103,-474.2763640569564,110,0.028800279283903236
1104,-127.66489299300021,130,0.028785879144261287
1105,-173.19013910034909,190,0.028771486204689157
1106,-77.0344005235039,121,0.028757100461586815
1107,-92.12960427516275,123,0.028742721911356024
1108,-267.9600399148981,158,0.028728350550400347
1109,-216.91580535475128,319,0.028713986375125147
1110,-408.83334329195725,95,0.028699629381937587
1111,-349.85383003077817,326,0.02868527956724662
1112,-77.81449314634452,111,0.028670936927462996
1113,-114.8038949087647,114,0.028656601458999266
1114,-344.66202591365806,178,0.028642273158269768
1115,-42.942874968000325,143,0.028627952021690634
1116,-115.89886613386717,132,0.02861363804567979
1117,-72.81589266619278,164,0.028599331226656952
1118,-306.6020498989485,193,0.028585031561043625
1119,-236.83255696667638,127,0.028570739045263104
1120,-260.0019035469968,155,0.028556453675740473
1121,-242.28503266158268,134,0.028542175448902606
1122,-254.1443059746181,282,0.028527904361178157
1123,-101.45329887317483,130,0.02851364040899757
1124,-262.2809990956693,145,0.02849938358879307
1125,23.04386977304361,122,0.028485133896998676
1126,-198.64518993626257,141,0.02847089133005018
1127,-422.2843066659839,100,0.028456655884385156
1128,-181.82910630031137,274,0.028442427556442964
1129,-349.34913443803134,114,0.028428206342664745
1130,-50.43709956531396,159,0.028413992239493414
1131,-350.4405620235845,252,0.02839978524337367
1132,-108.79929671901589,148,0.028385585350751984
1133,-323.1618239603706,98,0.02837139255807661
1134,-277.3185494212982,185,0.028357206861797574
1135,-151.00495791336328,179,0.028343028258366678
1136,-354.0024983607899,113,0.028328856744237498
1137,-76.12049488080571,180,0.02831469231586538
1138,-105.4686119989022,134,0.028300534969707452
1139,-217.93945213549415,118,0.0282863847022226
1140,-252.46456112456804,137,0.028272241509871492
1141,-323.55959294240824,207,0.028258105389116557
1142,-177.04570335515874,108,0.028243976336422002
1143,-180.11136300858243,129,0.028229854348253793
1144,-310.7203460480199,120,0.028215739421079668
1145,-272.128083893255,184,0.02820163155136913
1146,-48.200696968295084,123,0.028187530735593446
1147,-71.32994249144201,107,0.02817343697022565
1148,-377.30414279423474,209,0.028159350251740538
1149,-126.46653133199104,128,0.02814527057661467
1150,-404.09192309068794,92,0.028131197941326364
1151,-0.8397250082905856,125,0.028117132342355702
1152,-96.6276538539914,112,0.028103073776184526
1153,-519.4773893286442,95,0.028089022239296435
1154,-316.08773511124457,154,0.028074977728176787
1155,-445.7415169990651,196,0.0280609402393127
1156,-189.02528705281816,163,0.028046909769193048
1157,-69.87611756408972,133,0.028032886314308454
1158,-392.93587081112105,93,0.028018869871151302
1159,-289.3233925802298,148,0.02800486043621573
1160,-244.02508569100948,209,0.027990858005997623
1161,-268.2472279161818,93,0.027976862576994627
1162,-120.46574941454386,158,0.02796287414570613
1163,-207.92898416851637,168,0.02794889270863328
1164,-222.44822267607879,113,0.027934918262278965
1165,-36.03203620646346,142,0.027920950803147826
1166,-400.5630669784596,93,0.027906990327746253
1167,-59.810001819219764,136,0.02789303683258238
1168,-172.5129408011787,152,0.02787909031416609
1169,-36.15998232113378,136,0.02786515076900901
1170,-431.0017552385816,111,0.02785121819362451
1171,-260.1003982038378,128,0.0278372925845277
1172,-114.74322114347126,110,0.02782337393823544
1173,-163.50626448073353,213,0.027809462251266324
1174,-182.86285756118082,153,0.027795557520140693
1175,-161.14676304623518,192,0.027781659741380624
1176,-61.86950909810544,101,0.027767768911509935
1177,-464.7172144718929,95,0.02775388502705418
1178,-295.8987861544989,90,0.027740008084540656
1179,-32.40959103865855,202,0.027726138080498387
1180,-345.9381000291561,179,0.027712275011458138
1181,-399.85462259541004,208,0.02769841887395241
1182,-103.13471686546379,126,0.027684569664515435
1183,-384.2033777104117,161,0.02767072737968318
1184,-18.13042129676269,192,0.02765689201599334
1185,-410.95628044865344,100,0.027643063569985346
1186,-110.24381395089381,181,0.027629242038200354
1187,-336.0599610623934,115,0.027615427417181256
1188,-129.90320972965873,111,0.027601619703472666
1189,-108.03869498513534,122,0.02758781889362093
1190,-137.30142113682854,159,0.027574024984174123
1191,-477.5440575466399,113,0.027560237971682038
1192,-131.14193658169341,104,0.027546457852696198
1193,-86.80222233348783,142,0.02753268462376985
1194,-214.4229949993221,161,0.027518918281457968
1195,60.69099127282817,1000,0.02750515882231724
1196,-329.0670587334624,228,0.027491406242906084
1197,-78.21553418374054,101,0.02747766053978463
1198,-58.773345766363164,145,0.02746392170951474
1199,-316.64192093549207,102,0.027450189748659985
1200,-321.33437694464044,99,0.027436464653785655
1201,-317.9794367987795,217,0.027422746421458765
1202,-283.5362461896185,193,0.027409035048248036
1203,-102.40535598527794,110,0.02739533053072391
1204,-115.87383935031197,116,0.02738163286545855
1205,-114.36954763599573,184,0.027367942049025824
1206,-149.3302291847579,99,0.027354258078001313
1207,-37.77233958840645,256,0.027340580948962315
1208,-85.36086366090677,174,0.027326910658487837
1209,-71.6764437676554,135,0.027313247203158593
1210,-100.96046096087609,134,0.027299590579557016
1211,-468.55588193693796,109,0.02728594078426724
1212,-220.93055785635332,127,0.027272297813875107
1213,-178.37055657191735,126,0.02725866166496817
1214,-169.92466553968515,97,0.027245032334135687
1215,-521.4771993328737,103,0.02723140981796862
1216,-86.27280796708683,166,0.027217794113059638
1217,-211.9443745887064,174,0.02720418521600311
1218,29.351143670508776,142,0.02719058312339511
1219,-74.88475467862744,177,0.027176987831833414
1220,-111.07524710622795,141,0.0271633993379175
1221,-279.06150783781607,300,0.027149817638248544
1222,-164.412730409358,155,0.02713624272942942
1223,-379.0703627408399,175,0.02712267460806471
1224,-253.6723596117804,169,0.02710911327076068
1225,-187.0034216501084,167,0.0270955587141253
1226,-102.42719061203897,268,0.02708201093476824
1227,-163.8327838270897,248,0.027068469929300856
1228,-365.2220809786408,108,0.02705493569433621
1229,-207.94108962624523,175,0.027041408226489042
1230,-205.51777019046642,152,0.0270278875223758
1231,-57.26747388702202,122,0.027014373578614612
1232,-386.9867023892069,110,0.027000866391825307
1233,-230.8263229862465,96,0.026987365958629394
1234,-384.6484122732284,111,0.026973872275650082
1235,-249.89276022611813,250,0.02696038533951226
1236,30.77184448435086,1000,0.026946905146842504
1237,-131.65836014727034,121,0.026933431694269084
1238,-108.67709268992947,208,0.026919964978421952
1239,-52.47824209973464,142,0.026906504995932744
1240,-138.93776268865662,126,0.02689305174343478
1241,-162.62945844323428,117,0.026879605217563066
1242,-376.37728115563533,105,0.026866165414954287
1243,-8.659231392302075,137,0.02685273233224681
1244,-59.57790403853869,130,0.02683930596608069
1245,-64.34790698635385,107,0.02682588631309765
1246,-109.6568430875159,113,0.026812473369941102
1247,-112.68536471383752,117,0.02679906713325613
1248,-383.47062681908125,103,0.026785667599689506
1249,-78.51986608405275,130,0.026772274765889663
1250,-95.75492751329799,112,0.02675888862850672
1251,-389.03027515677087,206,0.026745509184192467
1252,-88.10247529166838,120,0.026732136429600373
1253,-124.06060722139345,126,0.026718770361385574
1254,-371.1695783711277,108,0.026705410976204883
1255,-72.83917006672733,121,0.026692058270716783
1256,-388.51299736163594,92,0.026678712241581425
1257,-179.0182112278971,242,0.026665372885460635
1258,-66.78076929727034,126,0.026652040199017905
1259,-79.64956057808766,111,0.0266387141789184
1260,-253.35407501169172,141,0.026625394821828942
1261,-256.85737159807934,194,0.02661208212441803
